           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            71.10                           12              ,            16078             ,            22016             ,            19336             ,              0               ,            18758             ,              0               
            70.22                           11              ,            15403             ,            22691             ,            19336             ,              0               ,            18758             ,              0               
            66.42                           10              ,            12509             ,            25585             ,            19336             ,              0               ,            18758             ,              0               
            69.64                           11              ,            14967             ,            23127             ,            19336             ,              0               ,            18758             ,              0               
            62.16                           10              ,             9268             ,            28826             ,            19336             ,              0               ,            18758             ,              0               
            69.61                           11              ,            14939             ,            23155             ,            19336             ,              0               ,            18758             ,              0               
            69.68                           11              ,            14991             ,            23103             ,            19336             ,              0               ,            18758             ,              0               
            69.51                           11              ,            14861             ,            23233             ,            19336             ,              0               ,            18758             ,              0               
            69.12                           11              ,            14564             ,            23530             ,            19336             ,              0               ,            18758             ,              0               
            65.72                           10              ,            11980             ,            26114             ,            19336             ,              0               ,            18758             ,              0               
