           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            67.19                           11              ,            13094             ,            25000             ,            19336             ,              0               ,            18758             ,              0               
            68.66                           12              ,            14218             ,            23876             ,            19336             ,              0               ,            18758             ,              0               
            65.47                           11              ,            11786             ,            26308             ,            19336             ,              0               ,            18758             ,              0               
            68.49                           12              ,            14089             ,            24005             ,            19336             ,              0               ,            18758             ,              0               
            56.92                           10              ,             5275             ,            32819             ,            19336             ,              0               ,            18758             ,              0               
            66.00                           11              ,            12187             ,            25907             ,            19336             ,              0               ,            18758             ,              0               
            66.00                           11              ,            12192             ,            25902             ,            19336             ,              0               ,            18758             ,              0               
            67.09                           11              ,            13020             ,            25074             ,            19336             ,              0               ,            18758             ,              0               
            65.60                           11              ,            11885             ,            26209             ,            19336             ,              0               ,            18758             ,              0               
            66.56                           11              ,            12619             ,            25475             ,            19336             ,              0               ,            18758             ,              0               
