           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            67.47                           11              ,            13312             ,            24782             ,            19336             ,              0               ,            18758             ,              0               
            63.97                           11              ,            10642             ,            27452             ,            19336             ,              0               ,            18758             ,              0               
            57.90                           10              ,             6016             ,            32078             ,            19336             ,              0               ,            18758             ,              0               
            67.57                           11              ,            13388             ,            24706             ,            19336             ,              0               ,            18758             ,              0               
            60.24                           10              ,             7805             ,            30289             ,            19336             ,              0               ,            18758             ,              0               
            67.36                           11              ,            13230             ,            24864             ,            19336             ,              0               ,            18758             ,              0               
            66.79                           11              ,            12792             ,            25302             ,            19336             ,              0               ,            18758             ,              0               
            66.92                           11              ,            12893             ,            25201             ,            19336             ,              0               ,            18758             ,              0               
            66.48                           11              ,            12558             ,            25536             ,            19336             ,              0               ,            18758             ,              0               
            67.41                           11              ,            13262             ,            24832             ,            19336             ,              0               ,            18758             ,              0               
