           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            72.92                           9               ,            17460             ,            20634             ,            19336             ,              0               ,            18758             ,              0               
            73.86                           9               ,            18175             ,            19919             ,            19336             ,              0               ,            18758             ,              0               
            63.89                           8               ,            10581             ,            27513             ,            19336             ,              0               ,            18758             ,              0               
            73.52                           9               ,            17918             ,            20176             ,            19336             ,              0               ,            18758             ,              0               
            63.44                           8               ,            10240             ,            27854             ,            19336             ,              0               ,            18758             ,              0               
            73.12                           9               ,            17618             ,            20476             ,            19336             ,              0               ,            18758             ,              0               
            73.71                           9               ,            18067             ,            20027             ,            19336             ,              0               ,            18758             ,              0               
            73.09                           9               ,            17592             ,            20502             ,            19336             ,              0               ,            18758             ,              0               
            73.08                           9               ,            17582             ,            20512             ,            19336             ,              0               ,            18758             ,              0               
            62.89                           8               ,             9819             ,            28275             ,            19336             ,              0               ,            18758             ,              0               
