           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            74.55                           9               ,            18701             ,            19393             ,            19336             ,              0               ,            18758             ,              0               
            74.18                           9               ,            18426             ,            19668             ,            19336             ,              0               ,            18758             ,              0               
            64.39                           8               ,            10963             ,            27131             ,            19336             ,              0               ,            18758             ,              0               
            73.88                           9               ,            18190             ,            19904             ,            19336             ,              0               ,            18758             ,              0               
            65.76                           8               ,            12007             ,            26087             ,            19336             ,              0               ,            18758             ,              0               
            73.63                           9               ,            18002             ,            20092             ,            19336             ,              0               ,            18758             ,              0               
            74.31                           9               ,            18521             ,            19573             ,            19336             ,              0               ,            18758             ,              0               
            73.41                           9               ,            17836             ,            20258             ,            19336             ,              0               ,            18758             ,              0               
            73.26                           9               ,            17718             ,            20376             ,            19336             ,              0               ,            18758             ,              0               
            64.67                           8               ,            11180             ,            26914             ,            19336             ,              0               ,            18758             ,              0               
