           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            70.29                           11              ,            15458             ,            22636             ,            19336             ,              0               ,            18758             ,              0               
            70.77                           11              ,            15821             ,            22273             ,            19336             ,              0               ,            18758             ,              0               
            66.80                           10              ,            12796             ,            25298             ,            19336             ,              0               ,            18758             ,              0               
            70.42                           11              ,            15555             ,            22539             ,            19336             ,              0               ,            18758             ,              0               
            64.72                           10              ,            11212             ,            26882             ,            19336             ,              0               ,            18758             ,              0               
            70.01                           11              ,            15248             ,            22846             ,            19336             ,              0               ,            18758             ,              0               
            70.56                           11              ,            15661             ,            22433             ,            19336             ,              0               ,            18758             ,              0               
            70.48                           11              ,            15602             ,            22492             ,            19336             ,              0               ,            18758             ,              0               
            69.98                           11              ,            15226             ,            22868             ,            19336             ,              0               ,            18758             ,              0               
            67.17                           10              ,            13081             ,            25013             ,            19336             ,              0               ,            18758             ,              0               
