           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            68.13                           12              ,            13813             ,            24281             ,            19336             ,              0               ,            18758             ,              0               
            66.32                           11              ,            12435             ,            25659             ,            19336             ,              0               ,            18758             ,              0               
            56.53                           10              ,             4978             ,            33116             ,            19336             ,              0               ,            18758             ,              0               
            68.20                           12              ,            13863             ,            24231             ,            19336             ,              0               ,            18758             ,              0               
            64.95                           11              ,            11390             ,            26704             ,            19336             ,              0               ,            18758             ,              0               
            66.04                           11              ,            12218             ,            25876             ,            19336             ,              0               ,            18758             ,              0               
            64.39                           11              ,            10965             ,            27129             ,            19336             ,              0               ,            18758             ,              0               
            68.06                           12              ,            13761             ,            24333             ,            19336             ,              0               ,            18758             ,              0               
            64.85                           11              ,            11313             ,            26781             ,            19336             ,              0               ,            18758             ,              0               
            66.28                           11              ,            12402             ,            25692             ,            19336             ,              0               ,            18758             ,              0               
