           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            74.57                           9               ,            18723             ,            19371             ,            19336             ,              0               ,            18758             ,              0               
            64.18                           8               ,            10803             ,            27291             ,            19336             ,              0               ,            18758             ,              0               
            74.80                           9               ,            18893             ,            19201             ,            19336             ,              0               ,            18758             ,              0               
            74.61                           9               ,            18749             ,            19345             ,            19336             ,              0               ,            18758             ,              0               
            74.48                           9               ,            18654             ,            19440             ,            19336             ,              0               ,            18758             ,              0               
            66.44                           8               ,            12522             ,            25572             ,            19336             ,              0               ,            18758             ,              0               
            65.27                           8               ,            11633             ,            26461             ,            19336             ,              0               ,            18758             ,              0               
            74.62                           9               ,            18755             ,            19339             ,            19336             ,              0               ,            18758             ,              0               
            74.14                           9               ,            18392             ,            19702             ,            19336             ,              0               ,            18758             ,              0               
            74.09                           9               ,            18356             ,            19738             ,            19336             ,              0               ,            18758             ,              0               
