           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            70.93                           11              ,            15948             ,            22146             ,            19336             ,              0               ,            18758             ,              0               
            65.84                           10              ,            12070             ,            26024             ,            19336             ,              0               ,            18758             ,              0               
            70.92                           11              ,            15942             ,            22152             ,            19336             ,              0               ,            18758             ,              0               
            70.30                           11              ,            15469             ,            22625             ,            19336             ,              0               ,            18758             ,              0               
            70.66                           11              ,            15744             ,            22350             ,            19336             ,              0               ,            18758             ,              0               
            67.91                           10              ,            13649             ,            24445             ,            19336             ,              0               ,            18758             ,              0               
            67.50                           10              ,            13331             ,            24763             ,            19336             ,              0               ,            18758             ,              0               
            70.86                           11              ,            15891             ,            22203             ,            19336             ,              0               ,            18758             ,              0               
            70.47                           11              ,            15593             ,            22501             ,            19336             ,              0               ,            18758             ,              0               
            70.55                           11              ,            15653             ,            22441             ,            19336             ,              0               ,            18758             ,              0               
