           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            74.23                           9               ,            18464             ,            19630             ,            19336             ,              0               ,            18758             ,              0               
            65.78                           8               ,            12025             ,            26069             ,            19336             ,              0               ,            18758             ,              0               
            75.23                           9               ,            19220             ,            18874             ,            19336             ,              0               ,            18758             ,              0               
            75.01                           9               ,            19056             ,            19038             ,            19336             ,              0               ,            18758             ,              0               
            74.31                           9               ,            18519             ,            19575             ,            19336             ,              0               ,            18758             ,              0               
            65.54                           8               ,            11841             ,            26253             ,            19336             ,              0               ,            18758             ,              0               
            66.03                           8               ,            12212             ,            25882             ,            19336             ,              0               ,            18758             ,              0               
            74.43                           9               ,            18615             ,            19479             ,            19336             ,              0               ,            18758             ,              0               
            75.04                           9               ,            19075             ,            19019             ,            19336             ,              0               ,            18758             ,              0               
            74.87                           9               ,            18951             ,            19143             ,            19336             ,              0               ,            18758             ,              0               
