           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            78.40                           16              ,            30955             ,             7139             ,            19336             ,              0               ,             9442             ,             9316             
            78.47                           16              ,            30961             ,             7133             ,            19336             ,              0               ,             9484             ,             9274             
            78.24                           16              ,            30863             ,             7231             ,            19336             ,              0               ,             9412             ,             9346             
            78.16                           16              ,            30959             ,             7135             ,            19336             ,              0               ,             9252             ,             9506             
            78.29                           16              ,            31010             ,             7084             ,            19336             ,              0               ,             9299             ,             9459             
            78.64                           16              ,            31053             ,             7041             ,            19336             ,              0               ,             9529             ,             9229             
            78.12                           16              ,            30873             ,             7221             ,            19336             ,              0               ,             9308             ,             9450             
            78.34                           16              ,            31014             ,             7080             ,            19336             ,              0               ,             9332             ,             9426             
            78.42                           16              ,            30945             ,             7149             ,            19336             ,              0               ,             9463             ,             9295             
            78.21                           16              ,            30928             ,             7166             ,            19336             ,              0               ,             9324             ,             9434             
