           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            82.47                           16              ,            34052             ,             4042             ,            19336             ,              0               ,             9442             ,             9316             
            82.54                           16              ,            34062             ,             4032             ,            19336             ,              0               ,             9484             ,             9274             
            82.37                           16              ,            34005             ,             4089             ,            19336             ,              0               ,             9412             ,             9346             
            82.27                           16              ,            34092             ,             4002             ,            19336             ,              0               ,             9252             ,             9506             
            82.22                           16              ,            34010             ,             4084             ,            19336             ,              0               ,             9299             ,             9459             
            82.65                           16              ,            34101             ,             3993             ,            19336             ,              0               ,             9529             ,             9229             
            82.30                           16              ,            34056             ,             4038             ,            19336             ,              0               ,             9308             ,             9450             
            82.39                           16              ,            34101             ,             3993             ,            19336             ,              0               ,             9332             ,             9426             
            82.45                           16              ,            34021             ,             4073             ,            19336             ,              0               ,             9463             ,             9295             
            82.40                           16              ,            34120             ,             3974             ,            19336             ,              0               ,             9324             ,             9434             
