           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,DoS attacks-GoldenEye-correct ,DoS attacks-GoldenEye-not-correct,DoS attacks-Slowloris-correct ,DoS attacks-Slowloris-not-correct,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            51.79                           7               ,             1551             ,            41793             ,             4150             ,              0               ,             1099             ,              0               ,            19336             ,              0               ,            18758             ,              0               
            51.77                           7               ,             1531             ,            41813             ,             4150             ,              0               ,             1099             ,              0               ,            19336             ,              0               ,            18758             ,              0               
            51.79                           7               ,             1555             ,            41789             ,             4150             ,              0               ,             1099             ,              0               ,            19336             ,              0               ,            18758             ,              0               
