           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,DoS attacks-GoldenEye-correct ,DoS attacks-GoldenEye-not-correct,DoS attacks-Slowloris-correct ,DoS attacks-Slowloris-not-correct,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            50.17                           6               ,             149              ,            43195             ,             4150             ,              0               ,             1099             ,              0               ,            19336             ,              0               ,            18758             ,              0               
            52.12                           6               ,             1837             ,            41507             ,             4150             ,              0               ,             1099             ,              0               ,            19336             ,              0               ,            18758             ,              0               
            50.56                           6               ,             490              ,            42854             ,             4150             ,              0               ,             1099             ,              0               ,            19336             ,              0               ,            18758             ,              0               
