           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            50.00                           28              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           24              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           31              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           24              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           24              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           27              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           26              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           28              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           23              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           25              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
