           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            84.58                           12              ,            35894             ,             2200             ,            19336             ,              0               ,             9211             ,             9547             
            84.53                           12              ,            35748             ,             2346             ,            19336             ,              0               ,             9315             ,             9443             
            84.79                           12              ,            35922             ,             2172             ,            19336             ,              0               ,             9343             ,             9415             
            84.52                           12              ,            35853             ,             2241             ,            19336             ,              0               ,             9203             ,             9555             
            84.62                           12              ,            35757             ,             2337             ,            19336             ,              0               ,             9378             ,             9380             
            84.73                           12              ,            35828             ,             2266             ,            19336             ,              0               ,             9389             ,             9369             
            84.61                           12              ,            35875             ,             2219             ,            19336             ,              0               ,             9252             ,             9506             
            84.63                           12              ,            35787             ,             2307             ,            19336             ,              0               ,             9357             ,             9401             
            84.49                           12              ,            35818             ,             2276             ,            19336             ,              0               ,             9214             ,             9544             
            84.77                           12              ,            35873             ,             2221             ,            19336             ,              0               ,             9377             ,             9381             
