           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            50.00                           34              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           35              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           34              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           37              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           34              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           35              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           41              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           35              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           35              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
            50.00                           39              ,            38094             ,              0               ,              0               ,            19336             ,              0               ,            18758             
