           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            71.21                           12              ,            16156             ,            21938             ,            19336             ,              0               ,            18758             ,              0               
            71.30                           12              ,            16230             ,            21864             ,            19336             ,              0               ,            18758             ,              0               
            71.29                           12              ,            16218             ,            21876             ,            19336             ,              0               ,            18758             ,              0               
            68.93                           11              ,            14421             ,            23673             ,            19336             ,              0               ,            18758             ,              0               
            71.27                           12              ,            16204             ,            21890             ,            19336             ,              0               ,            18758             ,              0               
            63.83                           10              ,            10534             ,            27560             ,            19336             ,              0               ,            18758             ,              0               
            61.17                           10              ,             8509             ,            29585             ,            19336             ,              0               ,            18758             ,              0               
            68.98                           11              ,            14463             ,            23631             ,            19336             ,              0               ,            18758             ,              0               
            68.89                           11              ,            14393             ,            23701             ,            19336             ,              0               ,            18758             ,              0               
            70.70                           12              ,            15772             ,            22322             ,            19336             ,              0               ,            18758             ,              0               
