           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            72.65                           9               ,            17254             ,            20840             ,            19336             ,              0               ,            18758             ,              0               
            72.72                           9               ,            17311             ,            20783             ,            19336             ,              0               ,            18758             ,              0               
            72.22                           9               ,            16932             ,            21162             ,            19336             ,              0               ,            18758             ,              0               
            63.30                           8               ,            10134             ,            27960             ,            19336             ,              0               ,            18758             ,              0               
            72.75                           9               ,            17330             ,            20764             ,            19336             ,              0               ,            18758             ,              0               
            63.11                           8               ,             9990             ,            28104             ,            19336             ,              0               ,            18758             ,              0               
            63.14                           8               ,            10010             ,            28084             ,            19336             ,              0               ,            18758             ,              0               
            72.18                           9               ,            16901             ,            21193             ,            19336             ,              0               ,            18758             ,              0               
            72.06                           9               ,            16806             ,            21288             ,            19336             ,              0               ,            18758             ,              0               
            72.47                           9               ,            17119             ,            20975             ,            19336             ,              0               ,            18758             ,              0               
