           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            68.09                           12              ,            13783             ,            24311             ,            19336             ,              0               ,            18758             ,              0               
            68.36                           12              ,            13986             ,            24108             ,            19336             ,              0               ,            18758             ,              0               
            68.31                           12              ,            13953             ,            24141             ,            19336             ,              0               ,            18758             ,              0               
            55.74                           10              ,             4376             ,            33718             ,            19336             ,              0               ,            18758             ,              0               
            68.16                           12              ,            13835             ,            24259             ,            19336             ,              0               ,            18758             ,              0               
            64.87                           11              ,            11329             ,            26765             ,            19336             ,              0               ,            18758             ,              0               
            62.24                           11              ,             9329             ,            28765             ,            19336             ,              0               ,            18758             ,              0               
            68.12                           12              ,            13809             ,            24285             ,            19336             ,              0               ,            18758             ,              0               
            67.91                           12              ,            13649             ,            24445             ,            19336             ,              0               ,            18758             ,              0               
            68.00                           12              ,            13711             ,            24383             ,            19336             ,              0               ,            18758             ,              0               
