           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            71.31                           9               ,            16236             ,            21858             ,            19336             ,              0               ,            18758             ,              0               
            70.13                           9               ,            15338             ,            22756             ,            19336             ,              0               ,            18758             ,              0               
            69.87                           9               ,            15142             ,            22952             ,            19336             ,              0               ,            18758             ,              0               
            62.24                           8               ,             9329             ,            28765             ,            19336             ,              0               ,            18758             ,              0               
            71.67                           9               ,            16510             ,            21584             ,            19336             ,              0               ,            18758             ,              0               
            61.89                           8               ,             9059             ,            29035             ,            19336             ,              0               ,            18758             ,              0               
            62.09                           8               ,             9212             ,            28882             ,            19336             ,              0               ,            18758             ,              0               
            70.08                           9               ,            15297             ,            22797             ,            19336             ,              0               ,            18758             ,              0               
            71.45                           9               ,            16343             ,            21751             ,            19336             ,              0               ,            18758             ,              0               
            70.05                           9               ,            15277             ,            22817             ,            19336             ,              0               ,            18758             ,              0               
