           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            71.18                           9               ,            16140             ,            21954             ,            19336             ,              0               ,            18758             ,              0               
            70.36                           9               ,            15514             ,            22580             ,            19336             ,              0               ,            18758             ,              0               
            70.09                           9               ,            15303             ,            22791             ,            19336             ,              0               ,            18758             ,              0               
            62.68                           8               ,             9664             ,            28430             ,            19336             ,              0               ,            18758             ,              0               
            70.53                           9               ,            15639             ,            22455             ,            19336             ,              0               ,            18758             ,              0               
            62.13                           8               ,             9245             ,            28849             ,            19336             ,              0               ,            18758             ,              0               
            61.82                           8               ,             9005             ,            29089             ,            19336             ,              0               ,            18758             ,              0               
            70.25                           9               ,            15427             ,            22667             ,            19336             ,              0               ,            18758             ,              0               
            71.59                           9               ,            16447             ,            21647             ,            19336             ,              0               ,            18758             ,              0               
            70.43                           9               ,            15566             ,            22528             ,            19336             ,              0               ,            18758             ,              0               
