           Accuracy           ,           r-value            ,        Benign-correct        ,      Benign-not-correct      ,    FTP-BruteForce-correct    ,  FTP-BruteForce-not-correct  ,    SSH-Bruteforce-correct    ,  SSH-Bruteforce-not-correct  
            63.00                           12              ,             9903             ,            28191             ,            19336             ,              0               ,            18758             ,              0               
            62.28                           12              ,             9356             ,            28738             ,            19336             ,              0               ,            18758             ,              0               
            66.64                           12              ,            12675             ,            25419             ,            19336             ,              0               ,            18758             ,              0               
            61.50                           11              ,             8764             ,            29330             ,            19336             ,              0               ,            18758             ,              0               
            66.44                           12              ,            12524             ,            25570             ,            19336             ,              0               ,            18758             ,              0               
            65.67                           12              ,            11936             ,            26158             ,            19336             ,              0               ,            18758             ,              0               
            66.14                           12              ,            12299             ,            25795             ,            19336             ,              0               ,            18758             ,              0               
            66.18                           12              ,            12331             ,            25763             ,            19336             ,              0               ,            18758             ,              0               
            64.46                           12              ,            11015             ,            27079             ,            19336             ,              0               ,            18758             ,              0               
            65.18                           12              ,            11564             ,            26530             ,            19336             ,              0               ,            18758             ,              0               
